accrate times,accrate,average times,average density,average vinfinity,average cinfinity,average temperature,HL radius,BH mass
28026.04099999999,0.00154,10539.963385516721,630029.0,5.730514,1.040711,2075.962,0.001694468,284.3403
28137.81199999999,0.00132,10591.459478844217,305518.0,5.789031,0.9676169,1794.593,0.001661116,284.4012
28302.75399999999,0.00134,10642.955572171713,575038.0,5.805519,0.9465459,1717.287,0.001652046,284.5165
28415.54099999999,0.00127,10694.45166549921,645379.0,5.836104,1.042687,2083.859,0.001635436,284.7059
28584.566999999992,0.00133,10745.947758826705,269869.0,6.021546,0.9827008,1850.985,0.001537278,284.7751
28724.96999999999,0.00134,10797.443852154202,537520.0,6.262987,0.9245916,1638.554,0.001421381,284.8872
28843.20699999999,0.00128,10848.939945481698,621572.0,6.291724,1.015195,1975.423,0.001408979,285.0146
29008.765999999992,0.00137,10900.436038809194,617542.0,6.354537,1.028847,2028.914,0.001381878,285.1416
29124.95599999999,0.00132,10951.93213213669,303176.0,6.375014,1.020466,1995.993,0.001373626,285.2042
29294.60899999999,0.00138,11003.428225464186,643182.0,4.335069,0.9857725,1862.584,0.002971212,285.3154
29410.19199999999,0.00132,11054.924318791682,730539.0,4.298576,1.020993,1998.06,0.00302305,285.4396
29582.937999999987,0.00138,11106.420412119178,383526.0,4.282112,1.000825,1919.905,0.003047665,285.5046
29700.30099999999,0.00132,11157.916505446674,677587.0,4.24476,0.9922702,1887.225,0.00310224,285.6176
29874.19599999999,0.00138,11209.41259877417,610350.0,4.223974,1.013634,1969.367,0.003134084,285.718
30031.73799999999,0.00137,11260.908692101666,722251.0,4.163976,1.010534,1957.34,0.003226182,285.835
30153.13399999999,0.0013,11312.404785429162,828043.0,4.141722,1.039156,2069.79,0.003262275,285.9661
30326.712999999992,0.00139,11363.900878756658,440791.0,4.155774,0.9558038,1751.068,0.003241736,286.0355
30448.56399999999,0.00131,11415.396972084154,764348.0,4.113912,0.9677065,1794.953,0.003308844,286.1534
30589.893999999993,0.00148,11466.89306541165,886472.0,4.122449,1.038345,2066.57,0.00329651,286.2867
30713.307999999994,0.00125,11518.389158739146,407143.0,4.135446,0.9689157,1799.445,0.003277345,286.3477
30832.378999999994,0.00499,11569.885252066642,571015.0,4.123915,1.023171,2006.612,0.003296398,286.432
31005.148999999994,0.00207,11621.381345394138,842916.0,4.148619,1.02365,2008.494,0.003258212,286.5533
31122.954999999994,0.00127,11672.877438721634,915394.0,4.117526,1.02429,2011.007,0.003309003,286.6818
31289.174999999996,0.0013,11724.37353204913,489867.0,4.144982,1.068976,2190.303,0.003266774,286.7501
31448.667999999994,0.00126,11775.869625376627,847368.0,4.18385,1.017557,1984.661,0.003207119,286.8653
31569.246999999996,0.00114,11827.365718704123,966577.0,4.137807,1.024571,2012.116,0.003280203,286.9935
31741.407999999996,0.00123,11878.861812031619,527488.0,4.173811,1.031177,2038.148,0.003225295,287.0631
31933.875999999997,0.00123,11930.357905359115,992678.0,4.449428,1.026703,2020.504,0.002838778,287.1857
32053.125999999997,0.00114,11981.85399868661,969637.0,5.110869,1.099773,2318.334,0.002152462,287.2984
32225.048999999995,0.00122,12033.350092014107,1101840.0,5.189783,1.085674,2259.278,0.002088317,287.4237
32343.516999999996,0.00236,12084.846185341603,1184020.0,5.198913,1.10982,2360.892,0.002081893,287.5553
32517.404999999995,0.00157,12136.342278669099,655539.0,5.177845,1.013161,1967.561,0.00209983,287.6278
32668.950999999994,0.00138,12187.838371996595,1128930.0,5.241189,1.03187,2040.9,0.002049895,287.7497
32782.956999999995,0.00132,12239.334465324091,1258430.0,5.247159,1.1027,2330.704,0.002046097,287.8826
32954.706,0.00141,12290.830558651587,617435.0,5.230827,1.022228,2002.942,0.002059844,287.9476
33068.222,0.00135,12342.326651979083,999050.0,5.289387,1.063545,2168.127,0.002014939,288.0507
33232.682,0.00145,12393.82274530658,1255440.0,5.294597,1.075676,2217.872,0.002011693,288.1776
33345.996,0.00135,12445.318838634075,1332300.0,5.269776,1.095385,2299.894,0.002031581,288.3095
33449.706,0.00144,12496.814931961571,722455.0,5.318032,1.136764,2476.935,0.001995791,288.3806
33631.705,0.00142,12548.311025289067,1319350.0,5.362062,1.040003,2073.215,0.00196363,288.5076
33736.329000000005,0.00137,12599.807118616563,1421740.0,5.364805,1.095138,2298.864,0.001962484,288.6413
33917.098000000005,0.00183,12651.30321194406,664866.0,5.39716,1.151757,2542.711,0.001939924,288.7036
